X:,266.500,Y:,-51.000,Z:,12.375,Input:,12.375,Setpoint:,90.0000,Servo,Output:,81.506,Temp:,33,Sys:3,G:3,A:0,M:2
X:,267.500,Y:,-49.187,Z:,3.750,Input:,3.750,Setpoint:,90.0000,Servo,Output:,90.562,Temp:,33,Sys:3,G:3,A:0,M:2
X:,266.062,Y:,-45.812,Z:,4.125,Input:,4.125,Setpoint:,90.0000,Servo,Output:,90.169,Temp:,33,Sys:3,G:3,A:0,M:2
X:,263.625,Y:,-25.625,Z:,31.875,Input:,31.875,Setpoint:,90.0000,Servo,Output:,61.031,Temp:,33,Sys:3,G:3,A:0,M:2
X:,265.062,Y:,-47.187,Z:,52.312,Input:,52.312,Setpoint:,90.0000,Servo,Output:,39.572,Temp:,33,Sys:3,G:3,A:0,M:2
X:,280.187,Y:,-69.500,Z:,130.938,Input:,130.938,Setpoint:,90.0000,Servo,Output:,0.000,Temp:,33,Sys:3,G:3,A:0,M:2
X:,270.437,Y:,-86.125,Z:,-2.000,Input:,-2.000,Setpoint:,90.0000,Servo,Output:,96.600,Temp:,33,Sys:3,G:3,A:0,M:2
X:,256.812,Y:,-52.687,Z:,-8.875,Input:,-8.875,Setpoint:,90.0000,Servo,Output:,103.819,Temp:,33,Sys:2,G:3,A:0,M:2
X:,254.813,Y:,-40.187,Z:,16.250,Input:,16.250,Setpoint:,90.0000,Servo,Output:,77.438,Temp:,33,Sys:2,G:3,A:0,M:2
X:,262.125,Y:,-74.688,Z:,23.687,Input:,23.687,Setpoint:,90.0000,Servo,Output:,69.628,Temp:,33,Sys:2,G:3,A:0,M:2
X:,269.687,Y:,-86.500,Z:,178.250,Input:,178.250,Setpoint:,90.0000,Servo,Output:,0.000,Temp:,33,Sys:1,G:3,A:0,M:2
X:,268.875,Y:,-81.563,Z:,-35.000,Input:,-35.000,Setpoint:,90.0000,Servo,Output:,131.250,Temp:,33,Sys:1,G:3,A:0,M:2
X:,256.000,Y:,-56.000,Z:,-22.125,Input:,-22.125,Setpoint:,90.0000,Servo,Output:,117.731,Temp:,33,Sys:1,G:3,A:0,M:2
X:,252.000,Y:,-38.437,Z:,4.875,Input:,4.875,Setpoint:,90.0000,Servo,Output:,89.381,Temp:,33,Sys:1,G:3,A:0,M:2
X:,250.625,Y:,-44.562,Z:,28.125,Input:,28.125,Setpoint:,90.0000,Servo,Output:,64.969,Temp:,33,Sys:1,G:3,A:0,M:3
X:,248.438,Y:,-60.750,Z:,40.500,Input:,40.500,Setpoint:,90.0000,Servo,Output:,51.975,Temp:,33,!,Sys:0,G:3,A:0,M:3
X:,247.563,Y:,-70.938,Z:,55.125,Input:,55.125,Setpoint:,90.0000,Servo,Output:,36.619,Temp:,33,!,Sys:0,G:3,A:0,M:3
X:,253.000,Y:,-75.000,Z:,43.687,Input:,43.687,Setpoint:,90.0000,Servo,Output:,48.628,Temp:,33,!,Sys:0,G:3,A:0,M:3
X:,252.625,Y:,-46.062,Z:,11.687,Input:,11.687,Setpoint:,90.0000,Servo,Output:,82.228,Temp:,33,!,Sys:0,G:3,A:0,M:3
X:,248.500,Y:,-31.062,Z:,23.000,Input:,23.000,Setpoint:,90.0000,Servo,Output:,70.350,Temp:,33,!,Sys:0,G:3,A:0,M:3
X:,242.688,Y:,-38.125,Z:,36.562,Input:,36.562,Setpoint:,90.0000,Servo,Output:,56.109,Temp:,33,!,Sys:0,G:3,A:0,M:3
X:,240.063,Y:,-49.875,Z:,49.000,Input:,49.000,Setpoint:,90.0000,Servo,Output:,43.050,Temp:,33,!,Sys:0,G:3,A:0,M:3
X:,243.000,Y:,-59.000,Z:,42.750,Input:,42.750,Setpoint:,90.0000,Servo,Output:,49.612,Temp:,33,!,Sys:0,G:3,A:0,M:3
X:,248.125,Y:,-53.437,Z:,17.187,Input:,17.187,Setpoint:,90.0000,Servo,Output:,76.453,Temp:,33,!,Sys:0,G:3,A:0,M:3
X:,246.625,Y:,-44.937,Z:,-1.125,Input:,-1.125,Setpoint:,90.0000,Servo,Output:,95.681,Temp:,33,!,Sys:0,G:3,A:0,M:3
X:,243.438,Y:,-19.125,Z:,16.187,Input:,16.187,Setpoint:,90.0000,Servo,Output:,77.503,Temp:,33,Sys:1,G:3,A:0,M:3
X:,240.938,Y:,-40.875,Z:,29.250,Input:,29.250,Setpoint:,90.0000,Servo,Output:,63.787,Temp:,33,Sys:1,G:3,A:0,M:3
X:,241.313,Y:,-17.125,Z:,34.437,Input:,34.437,Setpoint:,90.0000,Servo,Output:,58.341,Temp:,33,Sys:1,G:3,A:0,M:3
X:,229.188,Y:,-11.500,Z:,7.500,Input:,7.500,Setpoint:,90.0000,Servo,Output:,86.625,Temp:,33,Sys:1,G:3,A:0,M:3
X:,229.313,Y:,-10.500,Z:,7.313,Input:,7.313,Setpoint:,90.0000,Servo,Output:,86.822,Temp:,33,!,Sys:0,G:3,A:0,M:3
X:,229.375,Y:,-6.938,Z:,7.063,Input:,7.063,Setpoint:,90.0000,Servo,Output:,87.084,Temp:,33,!,Sys:0,G:3,A:0,M:3
X:,228.500,Y:,-5.000,Z:,6.938,Input:,6.938,Setpoint:,90.0000,Servo,Output:,87.216,Temp:,33,!,Sys:0,G:3,A:0,M:3
